subject,state,file
2175820170609,3,10.csv
2175820170609,2,41.csv
2175820170609,1,17.csv
5575520170711,4,33.csv
2175820170609,5,26.csv
5575520170711,5,25.csv
1869920170609,1,46.csv
6469920170608,5,25.csv
1869920170609,3,37.csv
6469920170608,1,20.csv
5575520170711,3,20.csv
2175820170609,4,27.csv
0179520170504,1,2.csv
5575520170713,3,35.csv
2175820170609,4,30.csv
1869920170609,1,33.csv
2175820170609,4,26.csv
2175820170609,2,21.csv
1869920170609,1,19.csv
5575520170713,3,22.csv
2175820170609,3,17.csv
0179520170504,2,22.csv
5575520170713,2,51.csv
2175820170609,1,10.csv
5575520170713,3,34.csv
6469920170608,4,19.csv
1869920170609,5,30.csv
0179520170504,2,50.csv
2175820170609,3,8.csv
6469920170608,2,50.csv
1869920170609,4,15.csv
1869920170609,3,47.csv
6469920170608,1,11.csv
0179520170504,2,10.csv
1869920170609,2,16.csv
2175820170609,2,20.csv
2175820170609,3,16.csv
5575520170713,5,4.csv
1869920170609,4,7.csv
1869920170609,3,38.csv
5575520170711,3,44.csv
2175820170609,3,50.csv
5575520170713,3,2.csv
0179520170504,3,48.csv
6469920170608,3,14.csv
0179520170504,3,5.csv
6469920170608,4,44.csv
1869920170609,3,17.csv
6469920170608,1,44.csv
6469920170608,4,2.csv
0179520170504,2,27.csv
2175820170609,4,52.csv
5575520170713,2,47.csv
2175820170609,4,1.csv
0179520170504,2,9.csv
0179520170504,2,18.csv
5575520170713,2,14.csv
5575520170711,4,26.csv
0179520170504,2,23.csv
2175820170609,4,50.csv
5575520170713,5,6.csv
0179520170504,5,5.csv
6469920170608,1,28.csv
2175820170609,2,47.csv
0179520170504,5,3.csv
2175820170609,5,23.csv
5575520170713,5,37.csv
6469920170608,2,26.csv
0179520170504,1,20.csv
0179520170504,1,29.csv
1869920170609,5,18.csv
1869920170609,3,28.csv
5575520170711,5,47.csv
1869920170609,3,42.csv
2175820170609,3,39.csv
5575520170713,3,50.csv
6469920170608,5,38.csv
0179520170504,5,12.csv
1869920170609,2,15.csv
0179520170504,4,14.csv
5575520170713,5,41.csv
1869920170609,4,35.csv
0179520170504,3,41.csv
2175820170609,3,20.csv
6469920170608,5,34.csv
6469920170608,4,41.csv
1869920170609,1,20.csv
5575520170711,5,32.csv
2175820170609,4,18.csv
1869920170609,2,9.csv
6469920170608,4,31.csv
5575520170711,5,12.csv
2175820170609,4,45.csv
6469920170608,2,41.csv
5575520170711,4,18.csv
0179520170504,5,52.csv
6469920170608,3,42.csv
2175820170609,2,51.csv
0179520170504,4,52.csv
2175820170609,1,28.csv
6469920170608,1,25.csv
2175820170609,5,50.csv
0179520170504,2,37.csv
5575520170711,3,39.csv
1869920170609,2,27.csv
2175820170609,3,31.csv
5575520170711,3,19.csv
0179520170504,2,35.csv
6469920170608,1,10.csv
5575520170713,3,12.csv
5575520170713,5,45.csv
6469920170608,1,1.csv
1869920170609,4,44.csv
6469920170608,3,11.csv
1869920170609,4,52.csv
5575520170711,4,3.csv
6469920170608,2,18.csv
6469920170608,2,20.csv
2175820170609,4,34.csv
2175820170609,4,47.csv
0179520170504,1,14.csv
0179520170504,3,36.csv
2175820170609,5,38.csv
0179520170504,3,11.csv
0179520170504,5,27.csv
2175820170609,2,42.csv
2175820170609,3,36.csv
5575520170711,4,34.csv
5575520170711,3,41.csv
0179520170504,3,45.csv
6469920170608,5,6.csv
2175820170609,5,3.csv
6469920170608,3,21.csv
6469920170608,3,45.csv
6469920170608,4,40.csv
0179520170504,5,29.csv
0179520170504,2,31.csv
0179520170504,1,44.csv
0179520170504,2,28.csv
1869920170609,3,22.csv
6469920170608,2,44.csv
0179520170504,5,41.csv
1869920170609,4,5.csv
6469920170608,1,35.csv
1869920170609,1,15.csv
5575520170713,5,16.csv
6469920170608,5,49.csv
6469920170608,2,30.csv
2175820170609,2,49.csv
2175820170609,4,9.csv
6469920170608,2,37.csv
2175820170609,1,39.csv
5575520170713,3,3.csv
6469920170608,5,14.csv
5575520170713,3,5.csv
5575520170711,5,34.csv
2175820170609,1,51.csv
5575520170711,5,29.csv
5575520170711,5,4.csv
1869920170609,1,43.csv
5575520170711,4,6.csv
2175820170609,5,36.csv
2175820170609,4,40.csv
6469920170608,2,1.csv
6469920170608,1,12.csv
5575520170713,2,16.csv
5575520170711,5,19.csv
6469920170608,1,22.csv
1869920170609,1,39.csv
6469920170608,1,9.csv
1869920170609,1,14.csv
1869920170609,1,6.csv
0179520170504,4,37.csv
6469920170608,3,8.csv
1869920170609,4,20.csv
6469920170608,5,19.csv
2175820170609,3,21.csv
0179520170504,2,29.csv
6469920170608,3,24.csv
1869920170609,5,13.csv
2175820170609,3,1.csv
5575520170713,3,31.csv
0179520170504,4,11.csv
1869920170609,3,2.csv
1869920170609,2,12.csv
1869920170609,5,1.csv
5575520170711,3,46.csv
5575520170711,4,24.csv
5575520170713,3,48.csv
6469920170608,5,12.csv
6469920170608,5,22.csv
6469920170608,2,6.csv
5575520170713,5,20.csv
2175820170609,4,8.csv
6469920170608,2,33.csv
2175820170609,3,40.csv
1869920170609,1,32.csv
2175820170609,5,24.csv
5575520170711,3,36.csv
6469920170608,4,36.csv
6469920170608,4,51.csv
6469920170608,5,39.csv
6469920170608,2,45.csv
0179520170504,1,49.csv
2175820170609,1,48.csv
5575520170713,2,32.csv
1869920170609,1,49.csv
2175820170609,3,26.csv
1869920170609,5,19.csv
2175820170609,1,6.csv
1869920170609,1,31.csv
0179520170504,5,17.csv
5575520170711,3,8.csv
1869920170609,3,18.csv
5575520170713,5,18.csv
5575520170713,3,4.csv
1869920170609,1,23.csv
0179520170504,2,39.csv
2175820170609,2,16.csv
6469920170608,3,30.csv
1869920170609,3,5.csv
5575520170713,5,17.csv
2175820170609,3,23.csv
1869920170609,1,21.csv
2175820170609,3,41.csv
0179520170504,3,7.csv
6469920170608,4,22.csv
0179520170504,5,19.csv
0179520170504,4,31.csv
5575520170711,4,19.csv
5575520170713,2,13.csv
0179520170504,1,43.csv
2175820170609,1,1.csv
5575520170711,5,13.csv
6469920170608,2,12.csv
0179520170504,4,5.csv
0179520170504,2,26.csv
0179520170504,2,32.csv
0179520170504,2,20.csv
2175820170609,4,20.csv
6469920170608,5,47.csv
5575520170713,5,44.csv
6469920170608,2,34.csv
6469920170608,5,52.csv
6469920170608,4,52.csv
1869920170609,4,50.csv
1869920170609,3,29.csv
6469920170608,3,31.csv
0179520170504,1,25.csv
5575520170713,2,35.csv
2175820170609,2,11.csv
6469920170608,1,29.csv
6469920170608,1,50.csv
5575520170711,3,2.csv
1869920170609,1,51.csv
0179520170504,3,44.csv
1869920170609,3,24.csv
6469920170608,4,39.csv
0179520170504,2,14.csv
1869920170609,2,50.csv
2175820170609,4,2.csv
2175820170609,1,14.csv
5575520170711,3,32.csv
5575520170713,5,11.csv
5575520170713,2,3.csv
5575520170713,3,30.csv
6469920170608,4,9.csv
1869920170609,1,17.csv
6469920170608,2,13.csv
1869920170609,3,15.csv
0179520170504,3,28.csv
2175820170609,2,46.csv
2175820170609,3,11.csv
6469920170608,3,41.csv
2175820170609,1,31.csv
5575520170713,2,25.csv
5575520170711,3,17.csv
