ind,path,state
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_23_state3.csv,3
10,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_10_state5.csv,5
13,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_13_state4.csv,4
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_33_state2.csv,2
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_25_state4.csv,4
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_32_state3.csv,3
18,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_18_state3.csv,3
19,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_19_state3.csv,3
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_17_state3.csv,3
26,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_26_state3.csv,3
30,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_30_state3.csv,3
24,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_24_state3.csv,3
3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_03_state2.csv,2
18,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_18_state5.csv,5
3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_03_state2.csv,2
29,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_29_state4.csv,4
22,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_22_state4.csv,4
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_17_state1.csv,1
9,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_09_state1.csv,1
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_23_state5.csv,5
3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_03_state4.csv,4
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_01_state4.csv,4
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_34_state5.csv,5
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_23_state2.csv,2
31,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_31_state5.csv,5
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_25_state5.csv,5
28,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_28_state4.csv,4
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_33_state1.csv,1
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_25_state4.csv,4
26,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_26_state1.csv,1
19,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_19_state3.csv,3
18,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_18_state1.csv,1
3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_03_state1.csv,1
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_34_state2.csv,2
36,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_36_state2.csv,2
30,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_30_state2.csv,2
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_34_state3.csv,3
30,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_30_state5.csv,5
3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_03_state5.csv,5
27,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_27_state5.csv,5
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_17_state1.csv,1
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_32_state3.csv,3
35,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_35_state3.csv,3
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_34_state5.csv,5
29,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_29_state2.csv,2
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_01_state4.csv,4
15,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_15_state3.csv,3
4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_04_state4.csv,4
29,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_29_state3.csv,3
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_25_state3.csv,3
29,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_29_state3.csv,3
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_23_state4.csv,4
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_01_state3.csv,3
29,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_29_state1.csv,1
29,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_29_state5.csv,5
20,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_20_state1.csv,1
22,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_22_state5.csv,5
14,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_14_state5.csv,5
9,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_09_state1.csv,1
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_34_state1.csv,1
16,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_16_state3.csv,3
31,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_31_state5.csv,5
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_01_state1.csv,1
16,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_16_state1.csv,1
12,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_12_state5.csv,5
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_32_state4.csv,4
35,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_35_state5.csv,5
10,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_10_state5.csv,5
8,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_08_state5.csv,5
11,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_11_state2.csv,2
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_23_state2.csv,2
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_33_state5.csv,5
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_25_state1.csv,1
10,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_10_state3.csv,3
35,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_35_state3.csv,3
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_33_state2.csv,2
35,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_35_state4.csv,4
15,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_15_state2.csv,2
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_23_state1.csv,1
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_17_state5.csv,5
27,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_27_state4.csv,4
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_25_state4.csv,4
15,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_15_state2.csv,2
36,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_36_state5.csv,5
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_34_state1.csv,1
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_34_state5.csv,5
4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_04_state2.csv,2
18,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_18_state4.csv,4
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_33_state1.csv,1
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_34_state3.csv,3
11,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_11_state4.csv,4
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_01_state1.csv,1
15,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_15_state2.csv,2
26,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_26_state2.csv,2
21,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_21_state5.csv,5
31,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_31_state1.csv,1
7,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_07_state1.csv,1
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_01_state2.csv,2
24,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_24_state2.csv,2
30,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_30_state4.csv,4
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_33_state4.csv,4
28,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_28_state2.csv,2
28,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_28_state5.csv,5
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_34_state2.csv,2
16,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_16_state3.csv,3
36,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_36_state2.csv,2
6,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_06_state5.csv,5
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_34_state4.csv,4
3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_03_state2.csv,2
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_01_state4.csv,4
10,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_10_state5.csv,5
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_33_state5.csv,5
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_23_state3.csv,3
22,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_22_state3.csv,3
3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_03_state3.csv,3
22,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_22_state1.csv,1
28,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_28_state5.csv,5
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_17_state5.csv,5
11,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_11_state1.csv,1
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_01_state3.csv,3
30,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_30_state2.csv,2
21,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_21_state1.csv,1
35,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_35_state5.csv,5
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_23_state3.csv,3
8,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_08_state2.csv,2
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_25_state4.csv,4
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_17_state2.csv,2
16,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_16_state2.csv,2
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_33_state3.csv,3
8,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_08_state2.csv,2
5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_05_state3.csv,3
11,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_11_state4.csv,4
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_17_state5.csv,5
26,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_26_state5.csv,5
15,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_15_state1.csv,1
12,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_12_state2.csv,2
13,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_13_state2.csv,2
8,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_08_state4.csv,4
3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_03_state4.csv,4
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_34_state3.csv,3
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_33_state1.csv,1
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_32_state3.csv,3
8,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_08_state1.csv,1
20,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_20_state4.csv,4
24,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_24_state1.csv,1
21,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_21_state1.csv,1
22,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_22_state4.csv,4
30,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_30_state3.csv,3
19,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_19_state4.csv,4
12,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_12_state1.csv,1
36,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_36_state5.csv,5
18,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_18_state1.csv,1
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_33_state2.csv,2
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_17_state4.csv,4
28,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_28_state2.csv,2
31,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_31_state4.csv,4
19,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_19_state1.csv,1
29,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_29_state1.csv,1
14,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_14_state1.csv,1
11,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_11_state4.csv,4
35,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_35_state1.csv,1
6,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_06_state2.csv,2
6,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_06_state5.csv,5
27,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_27_state2.csv,2
13,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_13_state2.csv,2
31,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_31_state3.csv,3
13,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_13_state4.csv,4
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_25_state1.csv,1
2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_02_state4.csv,4
10,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_10_state1.csv,1
35,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_35_state5.csv,5
21,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_21_state5.csv,5
20,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_20_state2.csv,2
26,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_26_state1.csv,1
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_01_state2.csv,2
33,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_33_state1.csv,1
9,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_09_state4.csv,4
5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_05_state2.csv,2
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_25_state2.csv,2
12,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_12_state5.csv,5
1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_01_state1.csv,1
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_32_state5.csv,5
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_32_state3.csv,3
8,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_08_state2.csv,2
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_23_state4.csv,4
34,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_34_state4.csv,4
11,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_11_state2.csv,2
36,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_36_state2.csv,2
4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_04_state3.csv,3
19,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_19_state1.csv,1
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_32_state1.csv,1
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_17_state4.csv,4
11,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_11_state2.csv,2
12,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_12_state2.csv,2
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_25_state2.csv,2
7,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_07_state3.csv,3
20,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_20_state2.csv,2
29,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_29_state5.csv,5
6,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_06_state2.csv,2
25,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_25_state3.csv,3
35,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_35_state2.csv,2
5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_05_state2.csv,2
9,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_09_state5.csv,5
21,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_21_state3.csv,3
20,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/1/dados_20_state2.csv,2
9,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_09_state5.csv,5
21,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/7/dados_21_state4.csv,4
17,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_17_state1.csv,1
18,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/2/dados_18_state4.csv,4
30,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_30_state1.csv,1
24,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/6/dados_24_state1.csv,1
2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_02_state3.csv,3
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/3/dados_32_state5.csv,5
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_32_state1.csv,1
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_32_state1.csv,1
23,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_23_state5.csv,5
32,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/5/dados_32_state3.csv,3
28,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\512/4/dados_28_state1.csv,1
